CallEnd,CallDuration,CallStart,Communication,Education,Job,LastContactMonth,Marital,Outcome,Age,Balance,CarInsurance,CarLoan,DaysPassed,Default,HHInsurance,LastContactDay,NoOfContacts,PrevAttempts
17:35:08,0:06:52,17:28:16,other,secondary,technician,jul,married,none,34,46,0,1,-1,0,1,3,1,0
10:23:01,0:06:53,10:16:08,cellular,secondary,blue-collar,nov,married,success,34,320,1,0,92,0,1,12,1,3
13:01:01,0:06:46,12:54:15,cellular,secondary,technician,aug,single,none,34,161,0,0,-1,0,0,21,1,0
12:03:20,0:02:01,12:01:19,cellular,secondary,admin.,oct,married,none,36,11,0,0,-1,0,1,2,3,0
17:16:28,0:08:09,17:08:19,cellular,tertiary,management,feb,married,none,52,-970,1,0,-1,0,1,4,1,0
14:07:29,0:03:07,14:04:22,other,primary,housemaid,jun,married,none,57,0,0,0,-1,0,0,17,2,0
16:46:46,0:08:26,16:38:20,cellular,secondary,retired,jun,divorced,none,63,1490,1,0,-1,0,0,8,1,0
16:29:29,0:08:02,16:21:27,cellular,secondary,services,jun,married,success,43,774,1,0,91,0,0,24,1,2
10:55:26,0:01:42,10:53:44,cellular,secondary,admin.,jul,single,none,38,-61,0,1,-1,1,0,18,2,0
13:24:21,0:09:42,13:14:39,cellular,secondary,admin.,may,divorced,success,45,397,1,1,95,0,1,22,1,2
10:36:26,0:02:21,10:34:05,cellular,tertiary,management,feb,single,none,28,3611,1,0,-1,0,0,26,2,0
10:42:40,0:08:46,10:33:54,cellular,secondary,retired,oct,married,none,64,466,1,0,-1,0,1,18,1,0
11:35:03,0:07:19,11:27:44,cellular,secondary,admin.,may,divorced,success,47,2232,1,0,103,0,0,27,1,1
9:08:09,0:01:25,9:06:44,cellular,secondary,blue-collar,jan,married,none,59,2605,0,0,-1,0,0,30,2,0
9:14:52,0:02:31,9:12:21,cellular,tertiary,management,jul,single,none,32,15561,0,0,-1,0,1,28,3,0
14:29:24,0:03:22,14:26:02,other,secondary,services,jul,married,none,54,-165,0,1,-1,0,0,3,1,0
14:46:51,0:08:35,14:38:16,cellular,secondary,admin.,nov,married,failure,39,3732,0,0,181,0,1,18,1,2
16:18:37,0:11:49,16:06:48,cellular,secondary,technician,jul,single,none,25,4718,1,0,-1,0,0,24,1,0
11:44:17,0:02:50,11:41:27,cellular,tertiary,management,jul,married,none,52,25,0,1,-1,0,0,15,3,0
14:40:58,0:01:53,14:39:05,other,secondary,technician,may,married,none,38,6,0,0,-1,0,1,26,4,0
9:44:53,0:03:01,9:41:52,cellular,secondary,technician,aug,married,none,33,3107,0,1,-1,0,0,7,2,0
17:00:32,0:04:48,16:55:44,cellular,primary,retired,sep,married,none,61,56,1,0,-1,0,0,7,3,0
11:09:53,0:23:42,10:46:11,other,tertiary,blue-collar,jun,single,none,38,2885,1,0,-1,0,1,20,10,0
10:32:54,0:04:45,10:28:09,cellular,tertiary,management,feb,married,none,36,630,1,0,-1,0,0,2,1,0
17:06:54,0:07:35,16:59:19,cellular,tertiary,management,jan,married,failure,50,5969,1,0,544,0,0,25,1,2
10:06:46,0:06:07,10:00:39,telephone,primary,retired,jul,married,success,64,12067,1,0,92,0,0,30,2,2
16:57:39,0:05:38,16:52:01,cellular,primary,blue-collar,jul,married,none,35,46,0,0,-1,0,0,8,3,0
14:29:16,0:05:08,14:24:08,cellular,secondary,admin.,dec,married,none,51,241,1,0,-1,0,0,7,2,0
17:12:08,0:15:29,16:56:39,other,secondary,blue-collar,may,single,none,43,3,1,0,-1,0,1,9,3,0
9:27:49,0:05:47,9:22:02,cellular,tertiary,technician,oct,married,none,36,521,1,0,-1,0,0,20,3,0
11:17:42,0:02:19,11:15:23,cellular,secondary,technician,feb,married,success,47,1167,0,0,73,0,1,2,3,2
17:34:27,0:28:22,17:06:05,cellular,tertiary,technician,sep,married,success,40,1293,1,0,105,0,0,16,3,2
17:33:28,0:06:22,17:27:06,cellular,secondary,retired,jun,married,none,56,-1206,1,0,-1,0,1,15,2,0
9:13:11,0:06:09,9:07:02,cellular,secondary,housemaid,jun,single,none,22,1796,1,0,-1,0,0,28,3,0
10:44:56,0:01:31,10:43:25,cellular,tertiary,management,apr,married,failure,47,109,0,0,268,0,1,16,2,1
15:34:56,0:01:55,15:33:01,cellular,tertiary,unemployed,jul,single,other,22,993,1,0,93,0,0,28,3,1
15:42:59,0:01:52,15:41:07,other,secondary,technician,may,married,none,52,420,0,0,-1,0,0,16,4,0
16:17:59,0:07:03,16:10:56,cellular,secondary,blue-collar,may,married,none,49,-327,0,0,-1,0,1,7,1,0
12:53:49,0:01:48,12:52:01,cellular,secondary,student,apr,single,none,22,722,0,0,-1,0,1,2,1,0
10:19:15,0:11:10,10:08:05,cellular,secondary,technician,may,single,failure,30,-522,1,1,286,0,1,5,2,6
17:19:53,0:01:53,17:18:00,cellular,primary,retired,feb,married,none,61,197,1,0,-1,0,0,17,1,0
14:36:33,0:02:04,14:34:29,cellular,secondary,admin.,jul,married,none,27,941,0,0,-1,0,1,11,1,0
15:50:09,0:01:36,15:48:33,cellular,secondary,blue-collar,may,married,failure,43,171,0,0,364,0,1,13,1,1
17:45:02,0:05:35,17:39:27,other,secondary,admin.,jun,divorced,none,50,4204,0,0,-1,0,0,19,2,0
9:48:20,0:15:22,9:32:58,other,primary,housemaid,jun,married,none,55,2152,1,0,-1,0,0,19,2,0
9:34:59,0:24:44,9:10:15,cellular,secondary,entrepreneur,jul,married,none,38,593,1,1,-1,0,1,24,24,0
17:26:10,0:05:06,17:21:04,cellular,tertiary,management,aug,married,none,57,2266,0,0,-1,0,0,5,1,0
10:50:58,0:02:01,10:48:57,telephone,tertiary,management,may,married,none,43,-271,0,1,-1,0,1,14,1,0
12:20:13,0:02:12,12:18:01,other,secondary,blue-collar,may,married,none,32,328,0,0,-1,0,1,20,1,0
17:11:17,0:03:13,17:08:04,cellular,secondary,admin.,nov,married,none,42,529,0,1,-1,0,1,19,3,0
11:12:43,0:01:46,11:10:57,cellular,tertiary,management,aug,married,none,41,771,0,0,-1,0,1,26,8,0
12:28:23,0:01:17,12:27:06,cellular,secondary,technician,aug,married,none,41,417,0,0,-1,0,0,27,3,0
12:20:07,0:01:28,12:18:39,cellular,secondary,services,nov,divorced,failure,34,797,0,0,126,0,1,20,1,1
12:03:18,0:08:05,11:55:13,cellular,tertiary,management,jul,married,none,36,322,0,0,-1,0,1,22,1,0
10:02:45,0:02:13,10:00:32,cellular,primary,technician,nov,single,other,36,2169,0,0,110,0,1,18,2,3
17:08:12,0:04:42,17:03:30,telephone,primary,retired,jul,married,none,43,400,0,0,-1,0,1,28,3,0
11:50:19,0:01:54,11:48:25,cellular,secondary,admin.,feb,single,none,24,172,0,0,-1,0,0,3,1,0
15:33:52,0:04:24,15:29:28,cellular,primary,blue-collar,apr,married,none,56,3498,1,0,-1,0,0,15,2,0
10:00:35,0:03:42,9:56:53,cellular,tertiary,management,aug,single,failure,25,2305,0,0,104,0,0,12,2,2
13:57:08,0:01:46,13:55:22,cellular,tertiary,technician,aug,single,none,31,1051,0,0,-1,0,0,25,4,0
17:27:37,0:06:39,17:20:58,other,secondary,services,jun,married,none,48,11516,0,0,-1,0,0,11,8,0
13:40:42,0:03:18,13:37:24,cellular,secondary,unemployed,aug,married,success,59,1625,1,0,180,0,0,4,1,2
13:14:31,0:00:53,13:13:38,other,secondary,blue-collar,jun,single,none,35,1017,0,0,-1,0,0,6,2,0
16:47:07,0:02:25,16:44:42,other,secondary,blue-collar,may,married,none,46,78,0,1,-1,0,1,7,1,0
9:05:54,0:00:07,9:05:47,other,tertiary,management,jun,married,none,47,866,0,0,-1,0,0,20,7,0
10:28:46,0:02:32,10:26:14,cellular,tertiary,management,sep,single,success,29,874,1,0,103,0,1,16,1,1
10:11:10,0:12:35,9:58:35,other,primary,blue-collar,may,divorced,none,52,-191,1,0,-1,0,1,15,1,0
14:22:24,0:01:54,14:20:30,other,primary,management,may,married,none,51,98,0,0,-1,0,1,7,2,0
12:23:48,0:01:19,12:22:29,cellular,secondary,retired,jul,divorced,none,49,224,0,1,-1,0,0,31,4,0
13:44:57,0:02:53,13:42:04,cellular,secondary,technician,aug,single,none,47,600,0,1,-1,0,0,4,2,0
9:04:05,0:02:42,9:01:23,cellular,tertiary,retired,apr,divorced,failure,58,5253,0,0,295,0,0,9,4,3
12:29:10,0:06:10,12:23:00,cellular,secondary,technician,nov,divorced,other,37,3068,1,1,195,0,1,20,2,1
9:30:36,0:21:13,9:09:23,other,secondary,blue-collar,may,single,none,44,2167,0,0,-1,0,1,7,1,0
10:47:43,0:04:28,10:43:15,cellular,tertiary,technician,aug,single,none,32,0,0,0,-1,0,0,7,2,0
9:25:07,0:01:23,9:23:44,cellular,tertiary,management,feb,single,none,31,1017,0,0,-1,0,0,2,1,0
12:30:19,0:08:28,12:21:51,cellular,tertiary,technician,feb,married,failure,44,1818,1,1,92,0,1,3,1,4
16:33:21,0:00:50,16:32:31,cellular,tertiary,management,aug,married,none,50,290,0,1,-1,0,0,8,2,0
12:19:13,0:00:13,12:19:00,cellular,secondary,admin.,jul,married,none,38,3091,0,0,-1,0,1,24,2,0
14:31:48,0:04:46,14:27:02,cellular,secondary,admin.,may,divorced,none,32,1288,0,0,-1,0,1,12,1,0
11:09:20,0:09:49,10:59:31,other,tertiary,management,jun,single,none,31,-24,0,1,-1,0,1,3,6,0
12:46:50,0:01:10,12:45:40,other,secondary,blue-collar,may,married,none,51,-286,0,0,-1,0,1,9,1,0
17:03:31,0:00:22,17:03:09,cellular,tertiary,management,aug,married,none,38,0,0,0,-1,0,1,26,38,0
9:45:15,0:03:14,9:42:01,other,secondary,blue-collar,may,married,none,29,5903,0,0,-1,0,1,8,1,0
16:05:12,0:01:12,16:04:00,cellular,secondary,technician,jul,divorced,none,31,105,0,0,-1,0,1,16,1,0
11:56:16,0:05:30,11:50:46,cellular,tertiary,management,apr,single,none,22,104,1,1,-1,0,0,16,3,0
14:09:09,0:19:44,13:49:25,cellular,secondary,technician,aug,married,none,30,289,1,0,-1,0,1,14,4,0
10:14:06,0:11:51,10:02:15,cellular,secondary,technician,aug,married,none,50,2218,1,0,-1,0,1,17,1,0
15:52:57,0:04:10,15:48:47,cellular,secondary,admin.,aug,single,failure,30,3528,1,0,92,0,0,4,1,2
14:03:09,0:09:11,13:53:58,cellular,primary,blue-collar,may,single,failure,44,36,1,0,371,0,1,15,1,2
15:20:01,0:09:36,15:10:25,other,secondary,technician,may,single,none,26,668,1,0,-1,0,1,28,3,0
15:26:26,0:04:31,15:21:55,other,secondary,admin.,jun,married,none,44,399,0,1,-1,0,1,3,2,0
14:44:17,0:00:14,14:44:03,other,secondary,admin.,jun,single,none,31,1588,0,0,-1,0,1,3,1,0
12:51:07,0:02:59,12:48:08,other,primary,technician,jun,married,none,58,-247,0,0,-1,1,0,6,1,0
17:05:54,0:01:09,17:04:45,cellular,tertiary,entrepreneur,may,married,none,38,946,0,0,-1,0,1,11,1,0
14:37:14,0:02:30,14:34:44,other,secondary,blue-collar,jun,married,none,22,-295,0,0,-1,0,1,26,2,0
11:49:46,0:06:57,11:42:49,cellular,secondary,retired,aug,divorced,other,51,1679,1,0,365,0,0,12,1,9
16:59:06,0:16:19,16:42:47,cellular,primary,blue-collar,jul,single,none,49,566,1,0,-1,0,1,25,2,0
16:37:23,0:02:21,16:35:02,telephone,tertiary,technician,aug,single,other,38,1727,0,0,185,0,0,2,2,6
13:39:19,0:02:10,13:37:09,cellular,tertiary,self-employed,aug,married,none,56,0,0,0,-1,0,0,19,1,0
15:39:05,0:11:49,15:27:16,cellular,tertiary,management,nov,married,none,42,3713,1,0,-1,0,0,19,2,0
10:24:02,0:02:56,10:21:06,cellular,tertiary,management,nov,single,none,51,2139,0,0,-1,0,0,17,2,0
9:03:08,0:00:25,9:02:43,cellular,primary,blue-collar,may,divorced,none,35,1077,0,0,-1,0,1,12,6,0
17:45:22,0:01:15,17:44:07,cellular,tertiary,admin.,feb,single,none,35,994,0,0,-1,0,0,2,2,0
9:41:13,0:00:47,9:40:26,other,primary,admin.,may,married,none,47,192,0,0,-1,0,1,7,1,0
14:34:57,0:13:08,14:21:49,cellular,tertiary,management,may,married,other,39,141,0,0,331,0,1,13,2,6
12:06:48,0:01:37,12:05:11,cellular,tertiary,entrepreneur,jul,married,none,39,628,0,0,-1,0,1,9,1,0
11:51:12,0:01:29,11:49:43,cellular,secondary,blue-collar,sep,married,success,34,262,1,0,106,0,0,15,2,1
17:12:18,0:01:14,17:11:04,cellular,tertiary,technician,aug,divorced,none,34,66,0,1,-1,0,0,19,2,0
13:02:26,0:04:04,12:58:22,cellular,secondary,admin.,may,married,none,33,543,0,0,-1,0,1,7,2,0
16:28:20,0:00:22,16:27:58,cellular,primary,blue-collar,jul,married,none,41,0,0,0,-1,0,0,31,2,0
14:42:18,0:19:08,14:23:10,cellular,tertiary,management,aug,married,none,33,191,1,0,-1,0,0,13,2,0
15:44:09,0:01:25,15:42:44,other,secondary,technician,jun,divorced,none,36,-435,0,0,-1,0,1,2,8,0
13:01:11,0:02:42,12:58:29,cellular,secondary,unemployed,aug,married,none,62,780,1,0,-1,0,0,28,2,0
11:30:07,0:02:02,11:28:05,other,primary,blue-collar,may,single,none,29,231,0,0,-1,0,1,28,1,0
11:20:52,0:10:11,11:10:41,cellular,tertiary,management,oct,single,success,33,1781,1,0,183,0,0,8,2,1
13:49:16,0:06:05,13:43:11,telephone,primary,retired,aug,married,success,77,2223,0,0,187,0,0,10,2,1
15:54:58,0:13:30,15:41:28,cellular,secondary,entrepreneur,feb,single,failure,26,101,1,0,268,0,1,5,1,1
13:27:51,0:06:11,13:21:40,cellular,secondary,retired,apr,married,none,53,665,1,0,-1,0,1,22,2,0
13:34:37,0:24:31,13:10:06,cellular,primary,blue-collar,aug,married,none,51,7098,1,0,-1,0,0,6,7,0
13:09:47,0:18:00,12:51:47,cellular,tertiary,management,aug,married,none,34,828,1,1,-1,0,0,11,3,0
11:28:52,0:03:43,11:25:09,cellular,tertiary,management,nov,single,none,37,6964,0,0,-1,0,0,19,3,0
10:31:54,0:16:34,10:15:20,cellular,secondary,blue-collar,nov,married,failure,30,501,1,1,177,0,1,20,1,1
9:18:18,0:01:31,9:16:47,cellular,primary,blue-collar,jul,married,none,32,187,0,0,-1,0,0,9,1,0
12:36:10,0:15:43,12:20:27,other,secondary,blue-collar,may,married,none,47,863,1,0,-1,0,1,19,2,0
12:01:37,0:25:31,11:36:06,cellular,secondary,services,may,single,none,38,895,1,0,-1,0,1,12,1,0
10:20:03,0:02:57,10:17:06,telephone,secondary,technician,jul,married,none,52,150,0,0,-1,0,1,21,3,0
14:51:28,0:02:51,14:48:37,cellular,secondary,services,apr,single,none,32,133,1,0,-1,0,0,15,1,0
16:35:38,0:02:48,16:32:50,cellular,secondary,blue-collar,may,married,none,36,74,0,0,-1,0,1,8,2,0
15:46:03,0:05:42,15:40:21,cellular,tertiary,management,mar,married,none,58,1384,1,0,-1,0,1,27,1,0
12:15:26,0:32:05,11:43:21,cellular,tertiary,technician,may,single,other,37,1894,0,0,351,0,1,12,1,7
9:56:51,0:02:10,9:54:41,cellular,secondary,admin.,nov,married,failure,33,920,1,0,95,0,0,16,1,2
14:09:17,0:12:18,13:56:59,cellular,tertiary,management,aug,single,none,34,13014,1,0,-1,0,0,13,1,0
17:34:28,0:09:45,17:24:43,cellular,tertiary,management,aug,married,none,48,288,0,0,-1,0,0,18,3,0
16:33:27,0:00:42,16:32:45,cellular,primary,housemaid,jul,married,none,49,0,0,0,-1,0,1,25,3,0
10:19:01,0:02:00,10:17:01,other,primary,technician,may,married,none,32,62,0,1,-1,0,1,13,1,0
15:44:28,0:01:49,15:42:39,cellular,secondary,student,may,single,none,24,160,0,0,-1,0,0,4,2,0
12:01:04,0:34:47,11:26:17,other,tertiary,management,may,divorced,none,43,388,1,0,-1,0,1,8,2,0
10:09:16,0:06:51,10:02:25,cellular,tertiary,technician,jun,single,none,31,882,1,0,-1,0,0,3,1,0
14:10:41,0:02:43,14:07:58,cellular,secondary,admin.,jul,married,none,52,5517,0,1,-1,0,1,29,2,0
9:02:21,0:00:34,9:01:47,other,secondary,blue-collar,may,married,none,34,391,0,1,-1,0,1,23,2,0
15:00:07,0:02:37,14:57:30,cellular,secondary,technician,oct,married,none,52,1373,0,0,-1,0,0,27,1,0
12:39:23,0:09:03,12:30:20,other,secondary,services,may,single,none,27,54,1,0,-1,0,1,28,2,0
13:26:42,0:01:11,13:25:31,cellular,tertiary,management,feb,married,none,43,938,0,0,-1,0,1,9,2,0
15:56:47,0:02:04,15:54:43,other,primary,blue-collar,jun,married,none,35,1116,0,0,-1,0,1,12,1,0
11:31:01,0:01:35,11:29:26,cellular,tertiary,self-employed,jul,married,none,34,0,0,0,-1,0,1,10,1,0
13:04:26,0:03:22,13:01:04,cellular,tertiary,management,sep,married,none,28,12,1,0,-1,0,1,9,1,0
9:38:10,0:16:28,9:21:42,other,tertiary,unemployed,jun,married,none,36,4145,1,0,-1,0,0,20,4,0
13:52:50,0:00:45,13:52:05,telephone,primary,management,feb,married,failure,53,798,0,0,217,0,1,2,1,2
10:28:15,0:09:50,10:18:25,cellular,primary,blue-collar,jul,single,none,42,1628,1,0,-1,0,1,25,8,0
14:27:00,0:03:01,14:23:59,cellular,tertiary,management,sep,married,failure,51,2635,1,0,98,0,0,1,1,2
14:37:12,0:10:51,14:26:21,cellular,secondary,services,nov,married,failure,49,202,1,0,104,0,1,17,2,1
12:14:31,0:04:06,12:10:25,cellular,tertiary,management,apr,single,failure,32,4262,0,0,152,0,1,20,1,1
14:44:59,0:00:27,14:44:32,other,secondary,self-employed,may,married,none,41,149,0,0,-1,0,1,15,1,0
11:45:50,0:03:50,11:42:00,other,secondary,technician,may,divorced,none,32,211,0,1,-1,0,1,29,4,0
14:33:33,0:11:02,14:22:31,other,tertiary,management,jun,married,none,38,980,0,0,-1,0,0,3,5,0
11:21:28,0:05:18,11:16:10,cellular,secondary,management,may,married,none,39,-473,0,0,-1,0,1,6,1,0
13:17:11,0:02:18,13:14:53,cellular,tertiary,self-employed,feb,single,none,38,973,0,0,-1,0,0,4,1,0
13:44:44,0:00:53,13:43:51,other,secondary,admin.,jul,married,none,28,934,0,0,-1,0,1,4,2,0
13:28:26,0:01:12,13:27:14,other,secondary,admin.,may,divorced,none,37,3834,0,0,-1,0,1,21,1,0
17:03:14,0:19:12,16:44:02,cellular,primary,blue-collar,aug,married,none,59,-546,1,0,-1,0,0,25,6,0
14:01:05,0:09:03,13:52:02,cellular,tertiary,management,sep,married,none,46,2817,1,0,-1,0,0,17,1,0
16:07:38,0:03:15,16:04:23,cellular,secondary,technician,apr,single,failure,25,1105,0,0,13,0,1,30,1,1
18:04:02,0:04:42,17:59:20,other,secondary,technician,may,married,none,26,47,0,0,-1,0,1,9,2,0
12:17:34,0:01:36,12:15:58,cellular,secondary,housemaid,aug,married,none,60,2769,0,0,-1,0,0,13,2,0
13:38:32,0:07:20,13:31:12,telephone,secondary,retired,aug,divorced,failure,79,631,0,0,182,0,0,9,5,3
15:23:01,0:05:09,15:17:52,cellular,primary,technician,jan,married,success,59,4198,1,0,91,0,0,14,1,10
10:42:56,0:20:23,10:22:33,cellular,tertiary,management,aug,single,none,52,83,1,0,-1,0,0,26,6,0
11:23:43,0:07:46,11:15:57,cellular,secondary,blue-collar,may,single,none,27,294,0,0,-1,0,1,18,2,0
16:47:29,0:05:52,16:41:37,cellular,secondary,student,apr,single,none,33,1170,1,0,-1,0,0,30,1,0
15:02:51,0:24:51,14:38:00,cellular,tertiary,management,jul,divorced,none,33,990,1,0,-1,0,1,24,2,0
17:23:37,0:02:34,17:21:03,cellular,secondary,blue-collar,jun,single,success,28,-46,1,0,91,0,1,1,2,12
9:49:56,0:02:58,9:46:58,telephone,secondary,admin.,nov,married,none,37,497,0,0,-1,0,1,19,2,0
16:16:16,0:04:43,16:11:33,cellular,primary,blue-collar,apr,married,none,38,290,0,0,-1,0,1,16,1,0
11:02:45,0:06:14,10:56:31,cellular,tertiary,management,aug,married,none,47,0,1,1,-1,0,0,21,1,0
13:05:45,0:01:38,13:04:07,cellular,secondary,admin.,jul,married,none,56,360,0,1,-1,0,1,24,2,0
15:41:09,0:01:56,15:39:13,other,secondary,services,jun,married,none,57,197,0,0,-1,0,0,16,1,0
9:34:56,0:03:26,9:31:30,cellular,secondary,student,nov,single,none,32,0,0,0,-1,0,0,21,1,0
14:03:45,0:08:15,13:55:30,cellular,secondary,services,nov,divorced,success,58,462,1,0,93,0,0,13,1,1
16:01:11,0:00:21,16:00:50,cellular,secondary,technician,nov,single,failure,35,1183,0,0,185,0,1,21,3,2
15:14:48,0:02:36,15:12:12,other,tertiary,technician,jun,married,none,44,1454,0,0,-1,0,0,11,2,0
16:54:36,0:03:10,16:51:26,other,secondary,blue-collar,may,single,none,20,129,0,1,-1,0,1,13,1,0
16:23:51,0:04:05,16:19:46,cellular,tertiary,technician,aug,married,none,36,0,0,0,-1,0,0,20,1,0
10:06:24,0:03:52,10:02:32,cellular,tertiary,management,sep,single,success,40,3840,1,0,409,0,1,24,2,2
9:09:56,0:01:24,9:08:32,cellular,tertiary,management,may,single,none,27,2802,0,0,-1,0,1,18,1,0
10:30:40,0:11:06,10:19:34,cellular,tertiary,management,feb,married,none,32,905,1,0,-1,0,0,12,4,0
10:40:58,0:05:54,10:35:04,other,secondary,technician,may,married,none,50,797,0,0,-1,0,1,6,1,0
11:16:49,0:03:26,11:13:23,cellular,tertiary,management,aug,single,none,33,637,0,0,-1,0,0,14,2,0
17:56:59,0:01:56,17:55:03,cellular,secondary,blue-collar,may,married,none,29,0,0,0,-1,0,1,11,6,0
10:42:07,0:04:01,10:38:06,cellular,tertiary,management,feb,married,none,46,699,0,0,-1,0,0,2,1,0
9:04:02,0:03:07,9:00:55,cellular,primary,management,nov,married,none,46,1267,0,1,-1,0,1,18,2,0
13:32:23,0:08:30,13:23:53,cellular,secondary,technician,apr,single,none,39,15,1,0,-1,0,1,30,1,0
11:54:12,0:00:29,11:53:43,cellular,secondary,technician,feb,single,none,27,299,0,0,-1,0,1,5,7,0
9:19:07,0:05:12,9:13:55,telephone,primary,blue-collar,nov,married,other,54,836,0,0,130,0,1,21,1,3
13:21:51,0:08:38,13:13:13,cellular,secondary,blue-collar,apr,single,other,34,-317,0,0,346,0,1,17,3,1
14:03:38,0:02:38,14:01:00,cellular,secondary,technician,jul,married,none,34,672,0,0,-1,0,0,23,3,0
10:13:05,0:03:22,10:09:43,cellular,secondary,admin.,aug,single,none,35,3636,0,0,-1,0,0,12,1,0
12:16:52,0:02:48,12:14:04,other,primary,retired,jun,married,none,59,4949,0,1,-1,0,0,12,8,0
13:00:43,0:01:14,12:59:29,cellular,tertiary,management,may,married,failure,38,93,0,0,272,0,1,25,1,4
17:26:59,0:17:12,17:09:47,cellular,secondary,services,may,married,none,39,117,1,0,-1,0,1,18,2,0
14:42:09,0:02:25,14:39:44,other,secondary,technician,jun,married,none,41,1385,0,0,-1,0,0,17,1,0
10:20:09,0:01:52,10:18:17,cellular,secondary,blue-collar,aug,married,none,55,1011,0,0,-1,0,1,12,2,0
14:11:44,0:01:31,14:10:13,cellular,tertiary,management,sep,divorced,failure,32,530,0,0,114,0,1,24,1,2
17:46:49,0:03:44,17:43:05,cellular,tertiary,management,jun,married,none,37,1315,1,0,-1,0,0,30,1,0
16:45:25,0:04:56,16:40:29,cellular,secondary,blue-collar,may,married,none,43,95,0,0,-1,0,1,18,1,0
12:56:32,0:03:37,12:52:55,cellular,secondary,admin.,may,married,none,24,-94,0,0,-1,0,1,15,1,0
17:48:29,0:03:00,17:45:29,cellular,secondary,admin.,nov,married,none,44,1206,0,0,-1,0,0,19,3,0
13:58:49,0:05:57,13:52:52,cellular,tertiary,self-employed,feb,married,none,35,7990,0,0,-1,0,1,4,1,0
12:37:13,0:05:36,12:31:37,other,primary,blue-collar,may,divorced,none,56,-216,0,0,-1,0,1,26,1,0
10:53:14,0:00:45,10:52:29,other,tertiary,admin.,may,married,none,29,26,0,0,-1,0,1,28,1,0
13:37:44,0:00:46,13:36:58,other,secondary,technician,jun,married,none,45,3492,0,1,-1,0,1,20,4,0
9:20:38,0:02:34,9:18:04,cellular,tertiary,technician,may,single,none,35,1880,1,0,-1,0,0,20,1,0
11:30:15,0:01:36,11:28:39,other,secondary,services,jun,divorced,none,41,2769,0,0,-1,0,1,18,3,0
9:35:50,0:03:31,9:32:19,cellular,secondary,blue-collar,apr,married,success,53,6112,0,0,86,0,0,30,1,1
15:02:03,0:03:48,14:58:15,cellular,primary,services,may,married,none,44,3,0,0,-1,0,1,7,1,0
13:56:54,0:02:15,13:54:39,cellular,primary,blue-collar,jul,married,none,48,-460,0,0,-1,0,0,23,1,0
18:07:52,0:08:40,17:59:12,cellular,secondary,blue-collar,aug,married,none,54,548,1,0,-1,0,0,18,7,0
13:25:24,0:00:52,13:24:32,cellular,primary,entrepreneur,jan,divorced,failure,56,29,0,0,227,0,0,29,2,1
13:47:23,0:04:27,13:42:56,cellular,tertiary,entrepreneur,apr,married,none,51,83,1,0,-1,0,0,20,2,0
17:07:58,0:01:38,17:06:20,other,secondary,housemaid,jun,single,none,38,113,0,0,-1,0,1,2,4,0
11:05:59,0:09:05,10:56:54,cellular,tertiary,management,apr,single,success,30,697,1,0,181,0,0,28,2,8
13:13:40,0:08:52,13:04:48,cellular,secondary,technician,jul,single,none,28,909,1,1,-1,0,0,7,1,0
14:24:56,0:04:50,14:20:06,telephone,primary,retired,mar,married,success,80,155,1,0,93,0,0,12,1,2
